brand_Uni-Gold,brand_Others,brand_Kaletra,brand_Determine,brand_Aluvia,country_Others,country_Mozambique,country_South Africa,country_CÃte dIvoire,country_Nigeria,country_Zimbabwe,country_Uganda,country_Vietnam,country_Rwanda,country_Haiti,country_Tanzania,dosage_form_Tablet - FDC,dosage_form_Test kit,dosage_form_Oral solution,dosage_form_Capsule,dosage_form_Others,first_line_designation_Yes,fulfill_via_Direct Drop,managed_by_Haiti Field Office,managed_by_Ethiopia Field Office,product_group_HRDT,product_group_ANTM,product_group_MRDT,product_group_ACT,shipment_mode_Air,shipment_mode_Ocean,shipment_mode_Air Charter,sub_classification_HIV test,sub_classification_Pediatric,sub_classification_Malaria,sub_classification_HIV test - Ancillary,sub_classification_ACT,dosage,freight_cost,line_item_insurance,line_item_quantity,line_item_value,pack_price,unit_of_measure,unit_price,weight,shipping_price
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.8925793857896083,-1.0061750933422586,-0.363718304730914,-0.020950193167264857,-0.33825780803625016,-0.41145237872903817,-0.2348824878664592,-0.1594204177111649,-0.6273116634261988,32252.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.029994483700672727,2.4388637521113115,0.7827472172954513,-0.18440394910302416,0.6773978909442427,0.2671446537901327,0.5397798362034533,-0.08374354157221661,-0.07471430066211265,337825.45
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.200756529560157,1.929984920728876,2.5919040199159644,2.5129854724427187,3.2520790972167477,-0.23142521035548952,-0.6222136499014155,-0.061671119365023376,2.822454727511929,1066558.07
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.029994483700672727,-0.060794358723082566,2.6991464620642307,1.0224350809074343,3.3823487373190875,0.010761876369260523,0.5397798362034533,-0.11527557329677843,0.4657483227169514,1093705.78
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.029994483700672727,-1.0061750933422586,-0.4228808929818147,-0.4508845481017023,-0.4278921224293695,-0.20496960496726194,-0.6222136499014155,-0.04905830667519865,-0.6163437259051211,6803.25
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6212341300571727,-0.09348507554337893,-0.3601099726158095,-0.44933437569450563,-0.3606395405262657,0.4263084585648351,2.86376680841319,-0.12788838598660313,-0.6079427524847212,30456.129999999997
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.24135077203176283,-0.28280947573441767,-0.44518694605700576,-0.4204176980987211,-0.4405370795220061,-0.4146786720690659,-0.6222136499014155,-0.1499608081937964,0.20905191264917486,6786.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.8925793857896083,-0.7663987669700167,-0.45064630568570274,-0.43213342417618844,-0.44585419331883186,-0.42758384542917693,-0.2348824878664592,-0.16572682405607728,-0.3500795405530002,2879.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.029994483700672727,-0.5609338677722538,-0.13037168437815352,-0.40488616301892344,-0.14488449802801193,0.4263084585648351,0.5397798362034533,-0.06482432253747954,-0.5187990900793661,89420.20000000001
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0011174880825824,-0.6240588204963131,-0.45247390247127517,-0.4295100554870864,-0.4449188925109079,-0.4252178969798232,2.089104484343278,-0.16888002722853346,-0.502230503611355,3850.2
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.200756529560157,0.27347967472616574,0.19416732942906464,-0.11479524581832637,0.24631473828716244,-0.09785666607834052,-0.6222136499014155,0.004546147256556418,-0.3141420431435115,204640.89
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.200756529560157,1.9507453524886815,-0.24251114868263302,0.4234723115728956,-0.13800928891954053,-0.3936002222475512,-0.6222136499014155,-0.14050119867642785,-0.061879480158723826,103779.23
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.24135077203176283,-0.8055037023526951,-0.4365644381455873,-0.436634886358625,-0.42165093918007723,-0.2832609900186021,-0.2348824878664592,-0.12788838598660313,-0.5911408056439212,9566.52
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0011174880825824,-1.0061750933422586,-0.45687887933906496,-0.46772776752605105,-0.45143765571765065,-0.2856269384679558,2.089104484343278,-0.1625736208836211,-0.6273116634261988,111.95
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.24135077203176283,-0.7355184825129856,0.5761350576136917,1.1088273816008194,1.058629809807068,-0.2832609900186021,-0.2348824878664592,-0.12788838598660313,-0.3143754035163004,430351.89
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0553865392290696,0.3977677738676023,-0.16326842651845633,-0.3950783414426213,-0.17577283801671023,0.23057999593648476,-0.7513240372464008,0.3324792771919991,0.9959430896933045,85388.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.24135077203176283,2.928685613177193,0.18064779936143313,0.10693903042646256,0.037193377943028266,-0.3028338362814371,-0.2348824878664592,-0.1341947923315155,-0.13818832206069012,158390.93000000002
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.200756529560157,0.2442221189425629,0.40192759478381185,0.08192759485650049,0.3550281329216055,-0.1905588280484713,-0.6222136499014155,-0.0427519003302863,-0.2455340935435785,235369.08000000002
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.8925793857896083,-0.10620654174812838,-0.37857338629569454,-0.11038321665938193,-0.35631951759638536,-0.4090864302796845,-0.2348824878664592,-0.1594204177111649,0.41324223883945166,31581.26
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0011174880825824,-1.0061750933422586,-0.4500605374851988,-0.4621531090617091,-0.44683931346209227,-0.30606012962146484,2.089104484343278,-0.1625736208836211,-0.6273116634261988,1417.05
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.24135077203176283,0.7810465985989891,1.2442622671085168,2.2595919058817207,2.0352198266175408,-0.2916493527026743,-0.2348824878664592,-0.1310415891590593,1.4390944376194024,715242.72
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.24135077203176283,-0.6121991766094167,0.9882112713042227,0.7243250026003775,1.097348833902372,-0.2211010716674007,-0.2348824878664592,-0.11527557329677843,-0.17179221574228995,441963.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0553865392290696,-1.0061750933422586,-0.25270351537140207,-0.389026706852988,-0.15290171417604,0.23057999593648476,-0.7513240372464008,0.3324792771919991,-0.6273116634261988,84928.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5726849951655438,0.8341283947571537,3.2815640684613157,3.638619317122335,2.953051053307648,-0.3067053882894704,-0.2348824878664592,-0.1341947923315155,1.50046821566288,976193.2000000001
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.24135077203176283,0.03238942252506581,-0.3536196609542256,0.1281048459862636,-0.3004091963848947,-0.41145237872903817,-0.2348824878664592,-0.1594204177111649,-0.38368343423460005,48147.840000000004
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.24135077203176283,-0.7450045829671063,-0.3756445452931747,-0.2549666046383045,-0.3775411461292733,-0.3942454809155568,-0.2348824878664592,-0.15626721453870876,-0.3253433410373781,22389.45
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.029994483700672727,-0.2736523613173229,-0.1294578859853673,0.15758793273083152,-0.20055012356417523,-0.38456660089547356,-0.2348824878664592,-0.15311401136625258,-0.3561469102455113,74995.37
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.115375506630415,-0.9964871609635821,-0.44617103663385244,-0.46668438225197634,-0.4433537203890837,0.6177351967398151,1.3144421602733656,-0.08374354157221661,-0.6247446993255211,2498.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0553865392290696,-0.8582888055817627,-0.45024798330936,-0.46614778411102364,-0.44436771110123163,0.23057999593648476,-0.7513240372464008,0.3324792771919991,-0.6205442126153211,2876.7200000000003
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.200756529560157,3.10549845236502,0.4532877506039996,0.6050809712775547,0.8790591667038568,-0.23185538280082654,-0.6222136499014155,-0.061671119365023376,0.346034451476252,398382.27
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0011174880825824,1.9181878447385918,-0.42192023313298815,-0.35975229716323504,-0.4272312680659314,-0.416399361850414,2.089104484343278,-0.16888002722853346,-0.31344196202514485,21470.22
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.200756529560157,0.8878156866889856,-0.2999164323320218,0.13824058864870353,-0.22192561110442727,-0.38865323912617533,-0.6222136499014155,-0.13734799550397167,-0.3374780804224003,74678.61
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.8925793857896083,-0.47456796893559894,-0.39420168188514043,-0.20267809690324676,-0.40791474499951313,-0.42758384542917693,-0.2348824878664592,-0.16572682405607728,-0.527200063499766,15100.91
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.5126960277641984,-0.8028617224602601,-0.3549083509953343,-0.3899210370879092,-0.3557590060638369,-0.23400624502751172,0.2815590615134824,-0.14050119867642785,-0.5902073641527658,28296.940000000002
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.9468484369360953,-0.15270659884652982,-0.09841217135865703,-0.17000523232079331,-0.12507330240931316,-0.2580959019663856,2.089104484343278,-0.1594204177111649,0.27182585292938566,97037.89
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.24135077203176283,3.045548315814223,0.46052784556222875,0.8803260065784603,0.6629911249892491,-0.30713556073480747,-0.2348824878664592,-0.1341947923315155,0.30239606176473,336712.74
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.24135077203176283,-1.0061750933422586,-0.45296594775969845,-0.46370328146890577,-0.44667211061862033,-0.24583598727428016,-0.2348824878664592,-0.12158197964169076,-0.6273116634261988,1467.34
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0011174880825824,0.33803561579532543,-0.34759796385304476,-0.1630592674962389,-0.3754235251093827,-0.4120976373970437,2.089104484343278,-0.16888002722853346,0.19925077699204158,28356.129999999997
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.200756529560157,2.0161772441104127,-0.05813474989200423,0.5267674537062909,-0.02410475475105181,-0.3794045315514291,-0.6222136499014155,-0.1341947923315155,0.042432606477909,136455.96
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5726849951655438,-0.9492706005330079,-0.36955255600793346,-0.4545811130727098,-0.34534729309868456,0.9747783263695531,0.5397798362034533,0.0013929440841002354,-0.6088761939758768,30584.94
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0011174880825824,-0.7163444496801884,-0.4376656823625348,-0.3872678573909764,-0.43347069091468177,-0.416399361850414,2.089104484343278,-0.16888002722853346,-0.292206168101356,6644.96
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.115375506630415,-0.9183782061605034,-0.4399618937085104,-0.4658794850405473,-0.43860063892589024,0.6177351967398151,1.3144421602733656,-0.08374354157221661,-0.62287781634321,4235.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.8925793857896083,-0.09194711627826407,0.2836492797380507,1.367974472673144,0.4481224441638538,-0.3684351341953348,-0.2348824878664592,-0.1499608081937964,-0.011006918890746295,260136.44999999998
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5726849951655438,2.1496365859036635,0.06583723206265543,0.04761512484335823,0.024511452439011306,-0.2894984904759891,-0.6222136499014155,-0.09004994791712898,-0.1521899444280234,150929.66
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.24135077203176283,0.49000496338958427,-0.09583479127643958,-0.17000523232079331,-0.06451552376714442,-0.2211010716674007,-0.2348824878664592,-0.11527557329677843,1.1025887800578262,117424.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.200756529560157,-0.8630722221937344,-0.451864703542751,-0.4621531090617091,-0.4477335969373894,-0.3333760799003665,-0.6222136499014155,-0.11212237012432225,-0.6221777352248433,1870.8
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0011174880825824,0.6749092444328517,-0.418054163009662,-0.34657583170206313,-0.42453046155451235,-0.4168295342957511,2.089104484343278,-0.16888002722853346,-0.29967370003060045,16077.329999999998
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.24135077203176283,0.7289739620636031,-0.3837047157321093,-0.3488712793050275,-0.39547082564876423,-0.3716614275353625,-0.2348824878664592,-0.1499608081937964,1.3788874614398694,24601.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0011174880825824,-0.9095964991230823,-0.457183478803327,-0.44873815553789154,-0.4427639862075393,-0.3727368586487051,2.089104484343278,-0.16572682405607728,-0.5822731114779436,3049.96
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.200756529560157,-0.5534660865636908,-0.2372392348780973,0.042368387465154034,-0.21606896974951278,-0.37359720353937914,-0.6222136499014155,-0.1310415891590593,-0.10388434726072363,69201.75
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.24135077203176283,0.030449817730085035,-0.18552761813760707,-0.1762059219495801,-0.19668357981389445,-0.29853211182806677,-0.2348824878664592,-0.1341947923315155,-0.4322223917746887,77604.28
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5126960277641984,0.5364202510796723,-0.38672727964670983,-0.45619090749556795,-0.3977804711597679,0.36737483355366146,3.3285642028551377,-0.13734799550397167,-0.5864735981881435,23025.33
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0553865392290696,-0.4417359697681136,-0.4540906227046661,-0.4670719253537755,-0.4478603457764079,0.23057999593648476,-0.7513240372464008,0.3324792771919991,-0.5827398322235213,3948.58
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5726849951655438,-0.7742560837929725,-0.4330263982145434,-0.42936100044793285,-0.4224648075586193,-0.31982564787224993,-0.2348824878664592,-0.13734799550397167,-0.6093429147214545,9488.48
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.24135077203176283,-1.0061750933422586,-0.4550981440095329,-0.46444855666467344,-0.448749840962231,-0.30606012962146484,-0.2348824878664592,-0.1341947923315155,-0.6273116634261988,874.41
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5726849951655438,-0.8287648316577463,-0.44087569210129657,-0.4566380726130285,-0.4343175844073903,-0.18023468936038248,-0.2348824878664592,-0.10266276060695372,-0.4221878957447665,5858.4
